c2,s,BandGap1,BandGap2,BandGap3,BandGap4,BandGap5,BandGap6,BandGap7
8.25,0.82,0.65715,1.224,1.648,1.9463,2.1164,2.2104,2.1896
8.4,0.82,0.65982,1.229,1.6551,1.9555,2.1282,2.2257,2.2097
8.55,0.82,0.6624,1.2339,1.662,1.9645,2.1396,2.2405,2.229
8.7,0.82,0.66492,1.2386,1.6687,1.9732,2.1506,2.2547,2.2476
8.85,0.82,0.66736,1.2432,1.6752,1.9816,2.1613,2.2684,2.2656
9,0.82,0.66973,1.2477,1.6815,1.9897,2.1716,2.2816,2.2829
9.15,0.82,0.67204,1.252,1.6876,1.9976,2.1816,2.2944,2.2996
9.3,0.82,0.67429,1.2562,1.6935,2.0052,2.1912,2.3067,2.3158
9.45,0.82,0.67647,1.2603,1.6993,2.0126,2.2006,2.3186,2.3313
9.6,0.82,0.6786,1.2643,1.7049,2.0198,2.2097,2.3301,2.3464
9.75,0.82,0.68068,1.2682,1.7103,2.0267,2.2184,2.3413,2.3609
9.9,0.82,0.6827,1.272,1.7156,2.0335,2.227,2.352,2.3749
10.05,0.82,0.68467,1.2757,1.7208,2.04,2.2352,2.3625,2.3885
10.2,0.82,0.68659,1.2792,1.7258,2.0464,2.2432,2.3725,2.4017
10.35,0.82,0.68847,1.2827,1.7307,2.0526,2.251,2.3823,2.4144
10.5,0.82,0.6903,1.2861,1.7354,2.0586,2.2586,2.3918,2.4267
10.65,0.82,0.69209,1.2894,1.74,2.0644,2.2659,2.4009,2.4386
10.8,0.82,0.69384,1.2927,1.7445,2.0701,2.273,2.4098,2.4501
10.95,0.82,0.69554,1.2958,1.7489,2.0756,2.28,2.4184,2.4613
11.1,0.82,0.69721,1.2989,1.7532,2.081,2.2867,2.4267,2.4721
11.25,0.82,0.69884,1.3019,1.7574,2.0862,2.2932,2.4348,2.4826
11.4,0.82,0.70044,1.3048,1.7615,2.0913,2.2996,2.4427,2.4928
11.55,0.82,0.702,1.3077,1.7655,2.0963,2.3058,2.4503,2.5027
11.7,0.82,0.70352,1.3105,1.7694,2.1011,2.3118,2.4577,2.5123
11.85,0.82,0.70502,1.3133,1.7732,2.1058,2.3177,2.4649,2.5216
12,0.82,0.70648,1.3159,1.7769,2.1104,2.3234,2.4718,2.5306
12.15,0.82,0.70791,1.3186,1.7805,2.1149,2.329,2.4786,2.5394
12.3,0.82,0.70931,1.3211,1.7841,2.1192,2.3345,2.4852,2.5479
12.45,0.82,0.71069,1.3236,1.7875,2.1235,2.3397,2.4916,2.5561
12.6,0.82,0.71204,1.3261,1.7909,2.1276,2.3449,2.4978,2.5642
12.75,0.82,0.71336,1.3285,1.7942,2.1317,2.3499,2.5038,2.572
12.9,0.82,0.71465,1.3308,1.7975,2.1356,2.3548,2.5097,2.5796
13.05,0.82,0.71592,1.3331,1.8006,2.1395,2.3596,2.5154,2.587
13.2,0.82,0.71717,1.3354,1.8038,2.1432,2.3643,2.521,2.5941
13.35,0.82,0.71839,1.3376,1.8068,2.1469,2.3689,2.5264,2.6011
13.5,0.82,0.71959,1.3398,1.8098,2.1505,2.3733,2.5317,2.6079
13.65,0.82,0.72077,1.3419,1.8127,2.154,2.3777,2.5368,2.6146
13.8,0.82,0.72193,1.344,1.8156,2.1574,2.3819,2.5418,2.621
13.95,0.82,0.72306,1.346,1.8184,2.1608,2.3861,2.5467,2.6273
14.1,0.82,0.72418,1.348,1.8211,2.1641,2.3901,2.5514,2.6334
14.25,0.82,0.72527,1.35,1.8238,2.1673,2.3941,2.556,2.6393
14.4,0.82,0.72635,1.3519,1.8264,2.1704,2.398,2.5605,2.6451
14.55,0.82,0.72741,1.3538,1.829,2.1735,2.4017,2.5649,2.6508
14.7,0.82,0.72845,1.3556,1.8316,2.1765,2.4054,2.5692,2.6563
14.85,0.82,0.72947,1.3575,1.834,2.1794,2.4091,2.5733,2.6617
15,0.82,0.73048,1.3592,1.8365,2.1823,2.4126,2.5774,2.6669
0.15,0.83,1.2154,1.331,0.24642,1.0775,1.5018,0.83639,0.39496
0.3,0.83,0.75331,1.0402,0.70959,0.056753,0.78677,1.0361,0.71031
0.45,0.83,0.47665,0.72321,0.63269,0.24677,0.25894,0.63372,0.7125
0.6,0.83,0.29058,0.46546,0.45836,0.2736,0.01942,0.30221,0.46518
0.75,0.83,0.15645,0.25959,0.27481,0.19759,0.053446,0.10813,0.23269
0.9,0.83,0.054998,0.093514,0.10401,0.08343,0.037881,0.018913,0.070006
1.05,0.83,0.024541,0.042472,0.048971,0.042277,0.024197,0.00042157,0.024935
1.2,0.83,0.088676,0.15551,0.18424,0.16777,0.11017,0.025193,0.066121
1.35,0.83,0.14157,0.2508,0.30348,0.2878,0.20737,0.079239,0.067364
1.5,0.83,0.18601,0.33217,0.40872,0.40015,0.30851,0.15084,0.03978
1.65,0.83,0.22393,0.40245,0.50193,0.50417,0.40937,0.23277,0.0090927
1.8,0.83,0.25672,0.46378,0.58484,0.59991,0.5075,0.32019,0.070984
1.95,0.83,0.28538,0.5178,0.65896,0.68784,0.60154,0.40981,0.14302
2.1,0.83,0.31069,0.56575,0.72553,0.76853,0.69081,0.49944,0.22132
2.25,0.83,0.33323,0.60865,0.78563,0.84264,0.77505,0.58762,0.30331
2.4,0.83,0.35346,0.64728,0.84012,0.9108,0.85424,0.67337,0.38707
2.55,0.83,0.37173,0.68227,0.88975,0.97361,0.92851,0.75612,0.47121
2.7,0.83,0.38833,0.71414,0.93515,1.0316,0.9981,0.8355,0.55468
2.85,0.83,0.40349,0.7433,0.97684,1.0853,1.0633,0.91136,0.63673
3,0.83,0.4174,0.77011,1.0153,1.1351,1.1243,0.98364,0.71681
3.15,0.83,0.43023,0.79485,1.0508,1.1813,1.1815,1.0524,0.79456
3.3,0.83,0.4421,0.81778,1.0838,1.2245,1.2352,1.1177,0.86974
3.45,0.83,0.45313,0.83909,1.1144,1.2648,1.2856,1.1796,0.94219
3.6,0.83,0.4634,0.85896,1.1431,1.3025,1.333,1.2384,1.0118
3.75,0.83,0.47301,0.87754,1.1698,1.3379,1.3776,1.2942,1.0787
3.9,0.83,0.48201,0.89497,1.195,1.3711,1.4196,1.3471,1.1427
4.05,0.83,0.49047,0.91135,1.2186,1.4024,1.4592,1.3973,1.2041
4.2,0.83,0.49843,0.92678,1.2408,1.432,1.4967,1.445,1.2627
4.35,0.83,0.50595,0.94135,1.2618,1.4599,1.5322,1.4903,1.3188
4.5,0.83,0.51307,0.95514,1.2817,1.4863,1.5657,1.5333,1.3724
4.65,0.83,0.51981,0.96821,1.3005,1.5114,1.5976,1.5743,1.4236
4.8,0.83,0.52621,0.98061,1.3183,1.5352,1.6278,1.6133,1.4725
4.95,0.83,0.53229,0.99241,1.3353,1.5578,1.6566,1.6505,1.5193
5.1,0.83,0.53809,1.0036,1.3514,1.5793,1.6839,1.6859,1.5641
5.25,0.83,0.54362,1.0144,1.3668,1.5998,1.71,1.7198,1.6069
5.4,0.83,0.5489,1.0246,1.3815,1.6194,1.7349,1.7521,1.6478
5.55,0.83,0.55396,1.0344,1.3955,1.6381,1.7587,1.7829,1.687
5.7,0.83,0.5588,1.0438,1.409,1.656,1.7814,1.8125,1.7245
5.85,0.83,0.56343,1.0527,1.4218,1.6732,1.8031,1.8407,1.7605
6,0.83,0.56789,1.0614,1.4342,1.6896,1.8239,1.8678,1.7949
6.15,0.83,0.57216,1.0696,1.446,1.7053,1.8438,1.8938,1.8279
6.3,0.83,0.57628,1.0776,1.4574,1.7205,1.863,1.9187,1.8596
6.45,0.83,0.58024,1.0853,1.4683,1.735,1.8814,1.9426,1.8901
6.6,0.83,0.58406,1.0926,1.4788,1.749,1.899,1.9656,1.9193
6.75,0.83,0.58774,1.0997,1.4889,1.7625,1.916,1.9876,1.9474
6.9,0.83,0.59129,1.1066,1.4987,1.7755,1.9323,2.0089,1.9744
7.05,0.83,0.59472,1.1132,1.5081,1.788,1.9481,2.0293,2.0003
7.2,0.83,0.59804,1.1196,1.5172,1.8,1.9632,2.049,2.0253
7.35,0.83,0.60124,1.1258,1.526,1.8117,1.9779,2.068,2.0494
7.5,0.83,0.60435,1.1318,1.5345,1.8229,1.992,2.0863,2.0726
7.65,0.83,0.60736,1.1376,1.5427,1.8338,2.0056,2.1039,2.095
7.8,0.83,0.61027,1.1432,1.5507,1.8443,2.0188,2.1209,2.1165
7.95,0.83,0.6131,1.1487,1.5584,1.8545,2.0315,2.1374,2.1373
8.1,0.83,0.61584,1.1539,1.5659,1.8643,2.0438,2.1533,2.1574
8.25,0.83,0.6185,1.1591,1.5731,1.8739,2.0557,2.1686,2.1768
8.4,0.83,0.62109,1.164,1.5801,1.8831,2.0672,2.1835,2.1955
8.55,0.83,0.62361,1.1689,1.5869,1.8921,2.0784,2.1979,2.2137
8.7,0.83,0.62605,1.1736,1.5935,1.9008,2.0892,2.2118,2.2312
8.85,0.83,0.62843,1.1781,1.6,1.9092,2.0997,2.2253,2.2481
9,0.83,0.63074,1.1826,1.6062,1.9174,2.1099,2.2383,2.2645
9.15,0.83,0.633,1.1869,1.6123,1.9254,2.1197,2.251,2.2804
9.3,0.83,0.63519,1.1911,1.6182,1.9331,2.1293,2.2632,2.2958
9.45,0.83,0.63733,1.1952,1.624,1.9406,2.1386,2.2751,2.3107
9.6,0.83,0.63942,1.1992,1.6296,1.9479,2.1477,2.2867,2.3251
9.75,0.83,0.64146,1.2031,1.635,1.955,2.1565,2.2979,2.3391
9.9,0.83,0.64344,1.2069,1.6403,1.962,2.165,2.3087,2.3527
10.05,0.83,0.64538,1.2105,1.6455,1.9687,2.1733,2.3193,2.3658
10.2,0.83,0.64727,1.2142,1.6505,1.9753,2.1814,2.3296,2.3786
10.35,0.83,0.64912,1.2177,1.6555,1.9817,2.1893,2.3395,2.391
10.5,0.83,0.65093,1.2211,1.6603,1.9879,2.197,2.3492,2.403
10.65,0.83,0.65269,1.2245,1.665,1.9939,2.2044,2.3587,2.4147
10.8,0.83,0.65442,1.2278,1.6695,1.9999,2.2117,2.3678,2.4261
10.95,0.83,0.65611,1.231,1.674,2.0056,2.2188,2.3768,2.4372
11.1,0.83,0.65776,1.2341,1.6784,2.0113,2.2257,2.3855,2.4479
11.25,0.83,0.65937,1.2372,1.6826,2.0168,2.2324,2.3939,2.4584
11.4,0.83,0.66095,1.2401,1.6868,2.0221,2.239,2.4021,2.4685
11.55,0.83,0.6625,1.2431,1.6909,2.0274,2.2454,2.4102,2.4784
11.7,0.83,0.66402,1.2459,1.6949,2.0325,2.2516,2.418,2.488
11.85,0.83,0.6655,1.2488,1.6988,2.0375,2.2577,2.4256,2.4974
12,0.83,0.66696,1.2515,1.7026,2.0423,2.2637,2.433,2.5065
12.15,0.83,0.66839,1.2542,1.7063,2.0471,2.2695,2.4402,2.5154
12.3,0.83,0.66979,1.2568,1.71,2.0518,2.2752,2.4473,2.5241
12.45,0.83,0.67116,1.2594,1.7136,2.0563,2.2807,2.4542,2.5325
12.6,0.83,0.6725,1.2619,1.7171,2.0608,2.2862,2.4609,2.5407
12.75,0.83,0.67382,1.2644,1.7205,2.0651,2.2915,2.4674,2.5488
12.9,0.83,0.67512,1.2669,1.7238,2.0694,2.2967,2.4738,2.5566
13.05,0.83,0.67639,1.2692,1.7271,2.0736,2.3017,2.4801,2.5642
13.2,0.83,0.67764,1.2716,1.7304,2.0777,2.3067,2.4862,2.5717
13.35,0.83,0.67886,1.2739,1.7335,2.0816,2.3115,2.4921,2.579
13.5,0.83,0.68007,1.2761,1.7366,2.0856,2.3163,2.4979,2.5861
13.65,0.83,0.68125,1.2783,1.7397,2.0894,2.3209,2.5036,2.593
13.8,0.83,0.68241,1.2805,1.7427,2.0931,2.3255,2.5091,2.5998
13.95,0.83,0.68355,1.2826,1.7456,2.0968,2.3299,2.5146,2.6064
14.1,0.83,0.68467,1.2847,1.7485,2.1004,2.3343,2.5199,2.6129
14.25,0.83,0.68577,1.2868,1.7513,2.1039,2.3385,2.525,2.6192
14.4,0.83,0.68686,1.2888,1.7541,2.1074,2.3427,2.5301,2.6254
14.55,0.83,0.68792,1.2908,1.7568,2.1108,2.3468,2.535,2.6314
14.7,0.83,0.68897,1.2927,1.7595,2.1141,2.3508,2.5399,2.6373
14.85,0.83,0.69,1.2946,1.7621,2.1174,2.3548,2.5446,2.6431
15,0.83,0.69102,1.2965,1.7647,2.1206,2.3586,2.5492,2.6487
0.15,0.84,1.1824,1.3882,0.46429,0.87347,1.5523,1.3009,0.4775
0.3,0.84,0.7235,1.0401,0.80363,0.12026,0.63458,1.0443,0.95153
0.45,0.84,0.45512,0.71231,0.67244,0.3518,0.12253,0.54177,0.73347
0.6,0.84,0.27648,0.45443,0.47376,0.32942,0.068885,0.21504,0.42256
0.75,0.84,0.1485,0.2519,0.27932,0.22313,0.099703,0.053415,0.19023
0.9,0.84,0.052104,0.090329,0.1045,0.090908,0.053141,0.001312,0.050845
1.05,0.84,0.023214,0.040876,0.048767,0.044992,0.030459,0.0086202,0.015287
1.2,0.84,0.083773,0.14921,0.18221,0.17551,0.13067,0.057056,0.029139
1.35,0.84,0.13359,0.24004,0.29844,0.29712,0.23667,0.12799,0.006907
1.5,0.84,0.17535,0.31722,0.40005,0.40876,0.34258,0.21146,0.039964
1.65,0.84,0.21091,0.38361,0.48934,0.51053,0.4452,0.30113,0.10313
1.8,0.84,0.24159,0.44133,0.56823,0.60304,0.54289,0.39293,0.17683
1.95,0.84,0.26837,0.49199,0.63834,0.6871,0.6349,0.48425,0.25692
2.1,0.84,0.29198,0.53684,0.70102,0.76357,0.72101,0.57345,0.34039
2.25,0.84,0.31297,0.57686,0.75735,0.83327,0.80129,0.65952,0.4251
2.4,0.84,0.33178,0.61281,0.80825,0.89695,0.87598,0.74188,0.50953
2.55,0.84,0.34875,0.6453,0.85446,0.9553,0.94544,0.82025,0.59259
2.7,0.84,0.36415,0.67484,0.89662,1.0089,1.01,0.89454,0.67354
2.85,0.84,0.3782,0.70184,0.93524,1.0583,1.0701,0.96479,0.75189
3,0.84,0.39109,0.72662,0.97076,1.104,1.1261,1.0311,0.82734
3.15,0.84,0.40296,0.74946,1.0036,1.1464,1.1783,1.0937,0.89971
3.3,0.84,0.41394,0.77061,1.0339,1.1857,1.2271,1.1528,0.96894
3.45,0.84,0.42414,0.79026,1.0622,1.2224,1.2728,1.2085,1.035
3.6,0.84,0.43364,0.80857,1.0885,1.2567,1.3156,1.2611,1.098
3.75,0.84,0.44252,0.82569,1.1131,1.2889,1.3558,1.3107,1.1581
3.9,0.84,0.45083,0.84174,1.1362,1.3191,1.3936,1.3577,1.2152
4.05,0.84,0.45865,0.85682,1.1579,1.3475,1.4292,1.4021,1.2696
4.2,0.84,0.46602,0.87104,1.1784,1.3742,1.4628,1.4442,1.3213
4.35,0.84,0.47297,0.88446,1.1977,1.3996,1.4946,1.4841,1.3706
4.5,0.84,0.47955,0.89717,1.2159,1.4235,1.5247,1.522,1.4175
4.65,0.84,0.48579,0.90922,1.2332,1.4462,1.5533,1.5581,1.4623
4.8,0.84,0.49171,0.92067,1.2496,1.4678,1.5804,1.5923,1.5049
4.95,0.84,0.49735,0.93157,1.2652,1.4884,1.6062,1.625,1.5456
5.1,0.84,0.50273,0.94195,1.2801,1.508,1.6308,1.6562,1.5844
5.25,0.84,0.50785,0.95187,1.2943,1.5267,1.6542,1.6859,1.6215
5.4,0.84,0.51276,0.96135,1.3079,1.5445,1.6766,1.7144,1.657
5.55,0.84,0.51745,0.97042,1.3209,1.5616,1.698,1.7416,1.6909
5.7,0.84,0.52195,0.97913,1.3333,1.578,1.7185,1.7676,1.7235
5.85,0.84,0.52627,0.98748,1.3452,1.5937,1.7381,1.7926,1.7546
6,0.84,0.53042,0.9955,1.3567,1.6088,1.7569,1.8166,1.7845
6.15,0.84,0.53441,1.0032,1.3677,1.6233,1.775,1.8396,1.8132
6.3,0.84,0.53825,1.0106,1.3782,1.6372,1.7924,1.8618,1.8408
6.45,0.84,0.54195,1.0178,1.3884,1.6507,1.8091,1.8831,1.8673
6.6,0.84,0.54552,1.0247,1.3983,1.6636,1.8252,1.9036,1.8928
6.75,0.84,0.54897,1.0314,1.4077,1.6761,1.8407,1.9234,1.9173
6.9,0.84,0.5523,1.0378,1.4169,1.6882,1.8557,1.9425,1.941
7.05,0.84,0.55552,1.0441,1.4257,1.6999,1.8701,1.9609,1.9638
7.2,0.84,0.55864,1.0501,1.4343,1.7111,1.8841,1.9787,1.9858
7.35,0.84,0.56166,1.056,1.4426,1.7221,1.8976,1.9959,2.007
7.5,0.84,0.56459,1.0616,1.4506,1.7326,1.9106,2.0125,2.0275
7.65,0.84,0.56743,1.0671,1.4584,1.7429,1.9232,2.0286,2.0474
7.8,0.84,0.57018,1.0724,1.4659,1.7528,1.9355,2.0442,2.0666
7.95,0.84,0.57286,1.0776,1.4732,1.7624,1.9474,2.0593,2.0851
8.1,0.84,0.57546,1.0827,1.4803,1.7718,1.9589,2.074,2.1031
8.25,0.84,0.57799,1.0875,1.4872,1.7809,1.97,2.0882,2.1205
8.4,0.84,0.58045,1.0923,1.4939,1.7897,1.9809,2.102,2.1374
8.55,0.84,0.58284,1.0969,1.5004,1.7983,1.9914,2.1154,2.1538
8.7,0.84,0.58517,1.1014,1.5068,1.8067,2.0016,2.1284,2.1697
8.85,0.84,0.58744,1.1058,1.513,1.8148,2.0116,2.1411,2.1851
9,0.84,0.58965,1.1101,1.519,1.8227,2.0212,2.1534,2.2001
9.15,0.84,0.59181,1.1143,1.5248,1.8304,2.0307,2.1653,2.2146
9.3,0.84,0.59391,1.1183,1.5306,1.8379,2.0398,2.177,2.2288
9.45,0.84,0.59596,1.1223,1.5361,1.8453,2.0488,2.1883,2.2425
9.6,0.84,0.59797,1.1262,1.5416,1.8524,2.0575,2.1993,2.2559
9.75,0.84,0.59993,1.13,1.5469,1.8594,2.0659,2.2101,2.269
9.9,0.84,0.60184,1.1337,1.5521,1.8662,2.0742,2.2206,2.2816
10.05,0.84,0.60371,1.1373,1.5571,1.8728,2.0823,2.2308,2.294
10.2,0.84,0.60554,1.1408,1.5621,1.8793,2.0902,2.2408,2.306
10.35,0.84,0.60733,1.1443,1.5669,1.8856,2.0979,2.2505,2.3178
10.5,0.84,0.60908,1.1476,1.5716,1.8918,2.1054,2.26,2.3292
10.65,0.84,0.61079,1.151,1.5762,1.8979,2.1127,2.2693,2.3404
10.8,0.84,0.61246,1.1542,1.5808,1.9038,2.1199,2.2783,2.3513
10.95,0.84,0.61411,1.1574,1.5852,1.9096,2.1269,2.2872,2.3619
11.1,0.84,0.61571,1.1605,1.5895,1.9153,2.1337,2.2958,2.3722
11.25,0.84,0.61729,1.1635,1.5937,1.9208,2.1404,2.3043,2.3824
11.4,0.84,0.61883,1.1665,1.5979,1.9263,2.147,2.3125,2.3923
11.55,0.84,0.62035,1.1694,1.602,1.9316,2.1534,2.3206,2.4019
11.7,0.84,0.62183,1.1723,1.6059,1.9368,2.1596,2.3285,2.4114
11.85,0.84,0.62329,1.1751,1.6098,1.9419,2.1658,2.3363,2.4206
12,0.84,0.62472,1.1778,1.6137,1.9469,2.1718,2.3438,2.4296
12.15,0.84,0.62612,1.1805,1.6174,1.9518,2.1777,2.3512,2.4384
12.3,0.84,0.6275,1.1832,1.6211,1.9566,2.1835,2.3585,2.4471
12.45,0.84,0.62885,1.1858,1.6247,1.9613,2.1891,2.3656,2.4555
12.6,0.84,0.63018,1.1883,1.6283,1.9659,2.1946,2.3725,2.4637
12.75,0.84,0.63148,1.1908,1.6317,1.9704,2.2001,2.3793,2.4718
12.9,0.84,0.63276,1.1933,1.6352,1.9749,2.2054,2.386,2.4797
13.05,0.84,0.63402,1.1957,1.6385,1.9792,2.2106,2.3925,2.4874
13.2,0.84,0.63526,1.1981,1.6418,1.9835,2.2158,2.399,2.495
13.35,0.84,0.63647,1.2004,1.645,1.9877,2.2208,2.4052,2.5024
13.5,0.84,0.63767,1.2027,1.6482,1.9918,2.2257,2.4114,2.5096
13.65,0.84,0.63884,1.205,1.6513,1.9959,2.2306,2.4174,2.5168
13.8,0.84,0.64,1.2072,1.6544,1.9999,2.2353,2.4234,2.5237
13.95,0.84,0.64114,1.2094,1.6574,2.0038,2.24,2.4292,2.5306
14.1,0.84,0.64226,1.2115,1.6604,2.0076,2.2445,2.4349,2.5373
14.25,0.84,0.64336,1.2136,1.6633,2.0114,2.249,2.4405,2.5438
14.4,0.84,0.64444,1.2157,1.6662,2.0151,2.2535,2.446,2.5503
14.55,0.84,0.64551,1.2178,1.669,2.0188,2.2578,2.4514,2.5566
14.7,0.84,0.64656,1.2198,1.6718,2.0223,2.2621,2.4567,2.5628
14.85,0.84,0.6476,1.2218,1.6745,2.0259,2.2663,2.4619,2.5688
15,0.84,0.64862,1.2237,1.6772,2.0293,2.2704,2.467,2.5748
0.15,0.85,1.1478,1.4379,0.69657,0.59583,1.4712,1.5693,1.095
0.3,0.85,0.69168,1.0325,0.88572,0.30112,0.44162,0.97359,1.0893
0.45,0.85,0.43225,0.69629,0.70236,0.44831,0.021082,0.4171,0.69766
0.6,0.85,0.26168,0.44046,0.48302,0.37771,0.15492,0.11715,0.35223
0.75,0.85,0.14025,0.24282,0.28066,0.24422,0.14288,0.0034571,0.13686
0.9,0.85,0.049139,0.08673,0.10395,0.096812,0.06697,0.021453,0.029089
1.05,0.85,0.021869,0.03913,0.048153,0.047029,0.036001,0.017376,0.0049162
1.2,0.85,0.078849,0.14251,0.17887,0.18095,0.14845,0.087271,0.0092252
1.35,0.85,0.12564,0.2288,0.29161,0.30307,0.26156,0.17344,0.054273
1.5,0.85,0.16481,0.30186,0.38937,0.41335,0.37091,0.26711,0.11881
1.65,0.85,0.1981,0.36449,0.47471,0.51257,0.47433,0.36298,0.19517
1.8,0.85,0.22679,0.41878,0.54968,0.6018,0.57095,0.45785,0.27818
1.95,0.85,0.25179,0.4663,0.61599,0.68212,0.66056,0.54979,0.36425
2.1,0.85,0.27379,0.50825,0.67499,0.7546,0.74334,0.63772,0.45094
2.25,0.85,0.29333,0.54559,0.72781,0.82019,0.81966,0.72108,0.53658
2.4,0.85,0.31081,0.57905,0.77537,0.87974,0.89001,0.79964,0.62004
2.55,0.85,0.32655,0.60922,0.8184,0.93399,0.95487,0.87343,0.7006
2.7,0.85,0.34082,0.63659,0.85753,0.98359,1.0147,0.94256,0.77785
2.85,0.85,0.35383,0.66154,0.89328,1.0291,1.0701,1.0073,0.85153
3,0.85,0.36574,0.6844,0.92608,1.071,1.1213,1.0678,0.92158
3.15,0.85,0.37669,0.70544,0.95628,1.1096,1.1689,1.1245,0.98801
3.3,0.85,0.38682,0.72488,0.9842,1.1455,1.2131,1.1775,1.0509
3.45,0.85,0.3962,0.7429,1.0101,1.1787,1.2543,1.2272,1.1104
3.6,0.85,0.40494,0.75967,1.0342,1.2097,1.2928,1.2739,1.1666
3.75,0.85,0.41309,0.77533,1.0567,1.2387,1.3288,1.3177,1.2198
3.9,0.85,0.42073,0.78999,1.0778,1.2659,1.3625,1.3589,1.27
4.05,0.85,0.4279,0.80375,1.0975,1.2914,1.3942,1.3978,1.3176
4.2,0.85,0.43464,0.8167,1.1161,1.3153,1.4241,1.4344,1.3626
4.35,0.85,0.44101,0.82892,1.1336,1.338,1.4523,1.4691,1.4052
4.5,0.85,0.44703,0.84048,1.1502,1.3594,1.4789,1.5019,1.4456
4.65,0.85,0.45273,0.85143,1.1659,1.3796,1.5041,1.5329,1.484
4.8,0.85,0.45815,0.86182,1.1808,1.3989,1.528,1.5625,1.5204
4.95,0.85,0.4633,0.87171,1.1949,1.4171,1.5508,1.5905,1.5551
5.1,0.85,0.46821,0.88113,1.2084,1.4345,1.5724,1.6172,1.5881
5.25,0.85,0.47289,0.89012,1.2212,1.4511,1.593,1.6427,1.6195
5.4,0.85,0.47737,0.89872,1.2335,1.467,1.6126,1.667,1.6495
5.55,0.85,0.48165,0.90694,1.2452,1.4822,1.6314,1.6903,1.6782
5.7,0.85,0.48576,0.91483,1.2564,1.4967,1.6494,1.7126,1.7057
5.85,0.85,0.4897,0.92239,1.2672,1.5106,1.6666,1.7339,1.7319
6,0.85,0.49348,0.92966,1.2775,1.524,1.6831,1.7544,1.7571
6.15,0.85,0.49713,0.93666,1.2875,1.5369,1.699,1.7741,1.7812
6.3,0.85,0.50063,0.9434,1.2971,1.5493,1.7142,1.793,1.8044
6.45,0.85,0.50401,0.94989,1.3063,1.5612,1.7289,1.8112,1.8267
6.6,0.85,0.50728,0.95616,1.3152,1.5727,1.7431,1.8287,1.8481
6.75,0.85,0.51043,0.96222,1.3237,1.5838,1.7567,1.8457,1.8688
6.9,0.85,0.51347,0.96807,1.332,1.5946,1.7699,1.862,1.8887
7.05,0.85,0.51642,0.97374,1.3401,1.605,1.7826,1.8778,1.9079
7.2,0.85,0.51927,0.97922,1.3478,1.615,1.7949,1.8931,1.9265
7.35,0.85,0.52204,0.98454,1.3553,1.6248,1.8068,1.9078,1.9444
7.5,0.85,0.52472,0.9897,1.3626,1.6342,1.8183,1.9222,1.9617
7.65,0.85,0.52732,0.99471,1.3697,1.6434,1.8295,1.936,1.9785
7.8,0.85,0.52985,0.99957,1.3766,1.6523,1.8403,1.9495,1.9947
7.95,0.85,0.5323,1.0043,1.3832,1.661,1.8509,1.9626,2.0105
8.1,0.85,0.53469,1.0089,1.3897,1.6694,1.8611,1.9753,2.0258
8.25,0.85,0.53701,1.0134,1.396,1.6776,1.871,1.9876,2.0406
8.4,0.85,0.53927,1.0177,1.4021,1.6855,1.8807,1.9996,2.055
8.55,0.85,0.54148,1.022,1.4081,1.6933,1.8901,2.0113,2.069
8.7,0.85,0.54362,1.0261,1.4139,1.7008,1.8992,2.0227,2.0826
8.85,0.85,0.54572,1.0302,1.4196,1.7082,1.9081,2.0337,2.0958
9,0.85,0.54776,1.0341,1.4251,1.7154,1.9168,2.0445,2.1087
9.15,0.85,0.54975,1.0379,1.4305,1.7224,1.9253,2.0551,2.1213
9.3,0.85,0.5517,1.0417,1.4358,1.7293,1.9335,2.0654,2.1335
9.45,0.85,0.5536,1.0454,1.4409,1.7359,1.9416,2.0754,2.1454
9.6,0.85,0.55546,1.0489,1.4459,1.7425,1.9495,2.0852,2.157
9.75,0.85,0.55728,1.0525,1.4509,1.7489,1.9572,2.0948,2.1684
9.9,0.85,0.55905,1.0559,1.4557,1.7551,1.9647,2.1041,2.1794
10.05,0.85,0.56079,1.0592,1.4604,1.7613,1.972,2.1133,2.1902
10.2,0.85,0.56249,1.0625,1.465,1.7672,1.9792,2.1222,2.2008
10.35,0.85,0.56416,1.0658,1.4695,1.7731,1.9862,2.131,2.2111
10.5,0.85,0.56579,1.0689,1.4739,1.7788,1.9931,2.1395,2.2212
10.65,0.85,0.56739,1.072,1.4782,1.7845,1.9999,2.1479,2.2311
10.8,0.85,0.56896,1.075,1.4824,1.79,2.0065,2.1561,2.2408
10.95,0.85,0.5705,1.078,1.4866,1.7954,2.0129,2.1642,2.2502
11.1,0.85,0.572,1.0809,1.4906,1.8007,2.0193,2.1721,2.2595
11.25,0.85,0.57348,1.0838,1.4946,1.8059,2.0255,2.1798,2.2685
11.4,0.85,0.57493,1.0866,1.4985,1.811,2.0316,2.1874,2.2774
11.55,0.85,0.57636,1.0893,1.5024,1.816,2.0375,2.1949,2.2861
11.7,0.85,0.57776,1.092,1.5061,1.8209,2.0434,2.2022,2.2947
11.85,0.85,0.57913,1.0947,1.5098,1.8258,2.0491,2.2093,2.303
12,0.85,0.58048,1.0973,1.5135,1.8305,2.0548,2.2164,2.3112
12.15,0.85,0.58181,1.0999,1.517,1.8352,2.0603,2.2233,2.3193
12.3,0.85,0.58311,1.1024,1.5205,1.8397,2.0658,2.2301,2.3272
